location,rooms,area_m2,price,url
"Elan №5763438 - Bakı, Nəsimi r., 2 otaqlı, 65 m², 5/8 mərtəbə",2,65,1000,https://bina.az/items/5763438
"Elan №5754642 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 60 m², 4/5 mərtəbə",2,60,800,https://bina.az/items/5754642
"Elan №5767720 - Bakı, Qara Qarayev m., 3 otaqlı, 70 m², 4/5 mərtəbə",3,70,700,https://bina.az/items/5767720
"Elan №5744232 - Bakı, Qara Qarayev m., 2 otaqlı, 105 m², 16/17 mərtəbə",2,105,799,https://bina.az/items/5744232
"Elan №5767716 - Bakı, Xalqlar Dostluğu m., 3 otaqlı, 79 m², 5/9 mərtəbə",3,79,500,https://bina.az/items/5767716
"Elan №5709416 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 80 m², 2/9 mərtəbə",3,80,900,https://bina.az/items/5709416
"Elan №5767714 - Bakı, Dərnəgül m., 2 otaqlı, 60 m², 14/16 mərtəbə",2,60,730,https://bina.az/items/5767714
"Elan №5767712 - Bakı, Gənclik m., 2 otaqlı, 50 m², 4/4 mərtəbə",2,50,650,https://bina.az/items/5767712
"Elan №5739071 - Bakı, Səbail r., 3 otaqlı, 150 m², 5/16 mərtəbə",3,150,2300,https://bina.az/items/5739071
"Elan №5767527 - Bakı, Nərimanov r., 3 otaqlı, 200 m², 12/16 mərtəbə",3,200,180,https://bina.az/items/5767527
"Elan №5240275 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 150 m², 7/17 mərtəbə",3,150,1600,https://bina.az/items/5240275
"Elan №5394614 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 80 m², 14/22 mərtəbə",2,80,1400,https://bina.az/items/5394614
"Elan №5758060 - Bakı, Kubinka q., 2 otaqlı, 60 m², 2/2 mərtəbə",2,60,650,https://bina.az/items/5758060
"Elan №5767703 - Bakı, Ağ şəhər q., 3 otaqlı, 110 m², 3/6 mərtəbə",3,110,2500,https://bina.az/items/5767703
"Elan №5664333 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 75 m², 8/10 mərtəbə",2,75,600,https://bina.az/items/5664333
"Elan №5767697 - Bakı, Həzi Aslanov m., 3 otaqlı, 103 m², 7/16 mərtəbə",3,103,650,https://bina.az/items/5767697
"Elan №5767701 - Bakı, 28 May m., 2 otaqlı, 85 m², 7/17 mərtəbə",2,85,1100,https://bina.az/items/5767701
"Elan №5764286 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 60 m², 8/17 mərtəbə",2,60,750,https://bina.az/items/5764286
"Elan №5764540 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 60 m², 2/5 mərtəbə",2,60,550,https://bina.az/items/5764540
"Elan №5730544 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 100 m², 6/19 mərtəbə",3,100,1000,https://bina.az/items/5730544
"Elan №5767696 - Bakı, Əhmədli m., 3 otaqlı, 70 m², 5/9 mərtəbə",3,70,499,https://bina.az/items/5767696
"Elan №5736396 - Bakı, İnşaatçılar m., 2 otaqlı, 80 m², 12/19 mərtəbə",2,80,800,https://bina.az/items/5736396
"Elan №5749773 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 70 m², 4/9 mərtəbə",3,70,800,https://bina.az/items/5749773
"Elan №5757455 - Bakı, Nəsimi r., 2 otaqlı, 45 m², 3/4 mərtəbə",2,45,650,https://bina.az/items/5757455
"Elan №5675105 - Bakı, Nərimanov r., 3 otaqlı, 110 m², 8/18 mərtəbə",3,110,1500,https://bina.az/items/5675105
"Elan №5767693 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 122 m², 17/17 mərtəbə",3,122,800,https://bina.az/items/5767693
"Elan №5758842 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 70 m², 5/9 mərtəbə",3,70,900,https://bina.az/items/5758842
"Elan №5721547 - Bakı, Nardaran q., 2 otaqlı, 60 m², 2/4 mərtəbə",2,60,1200,https://bina.az/items/5721547
"Elan №5744295 - Bakı, 28 May m., 4 otaqlı, 230 m², 4/22 mərtəbə",4,230,1500,https://bina.az/items/5744295
"Elan №5767674 - Bakı, Masazır q., 2 otaqlı, 50 m², 2/6 mərtəbə",2,50,350,https://bina.az/items/5767674
"Elan №5762122 - Bakı, 28 May m., 3 otaqlı, 150 m², 8/18 mərtəbə",3,150,1400,https://bina.az/items/5762122
"Elan №5747250 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 75 m², 5/16 mərtəbə",2,75,900,https://bina.az/items/5747250
"Elan №5763280 - Bakı, Nizami m., 2 otaqlı, 56 m², 6/16 mərtəbə",2,56,810,https://bina.az/items/5763280
"Elan №5758638 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 70 m², 12/20 mərtəbə",2,70,1300,https://bina.az/items/5758638
"Elan №5756723 - Xırdalan, Xırdalan, 2 otaqlı, 60 m², 5/16 mərtəbə",2,60,450,https://bina.az/items/5756723
"Elan №5742707 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 50 m², 3/5 mərtəbə",2,50,700,https://bina.az/items/5742707
"Elan №5704400 - Bakı, İnşaatçılar m., 4 otaqlı, 170 m², 7/15 mərtəbə",4,170,1283,https://bina.az/items/5704400
"Elan №5460281 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 101 m², 5/14 mərtəbə",2,101,850,https://bina.az/items/5460281
"Elan №5755252 - Bakı, Nizami m., 2 otaqlı, 86 m², 9/14 mərtəbə",2,86,900,https://bina.az/items/5755252
"Elan №5762867 - Bakı, Nəriman Nərimanov m., 4 otaqlı, 180 m², 13/17 mərtəbə",4,180,2000,https://bina.az/items/5762867
"Elan №5761970 - Bakı, Nərimanov r., 2 otaqlı, 66 m², 11/16 mərtəbə",2,66,800,https://bina.az/items/5761970
"Elan №5767684 - Bakı, Dərnəgül m., 2 otaqlı, 53 m², 14/16 mərtəbə",2,53,730,https://bina.az/items/5767684
"Elan №5767680 - Bakı, Nərimanov r., 3 otaqlı, 145 m², 4/16 mərtəbə",3,145,1000,https://bina.az/items/5767680
"Elan №5689565 - Bakı, Ağ şəhər q., 2 otaqlı, 80 m², 10/20 mərtəbə",2,80,1999,https://bina.az/items/5689565
"Elan №5767677 - Bakı, Qara Qarayev m., 2 otaqlı, 95 m², 14/17 mərtəbə",2,95,900,https://bina.az/items/5767677
"Elan №5712516 - Bakı, Xətai r., 2 otaqlı, 85.1 m², 7/8 mərtəbə",2,1,1700,https://bina.az/items/5712516
"Elan №5765399 - Bakı, Yasamal q., 3 otaqlı, 126 m², 8/16 mərtəbə",3,126,1300,https://bina.az/items/5765399
"Elan №5749499 - Bakı, Nəsimi r., 3 otaqlı, 97.1 m², 5/17 mərtəbə",3,1,1200,https://bina.az/items/5749499
"Elan №5612689 - Bakı, Xətai r., 3 otaqlı, 110 m², 6/7 mərtəbə",3,110,2600,https://bina.az/items/5612689
"Elan №5543015 - Bakı, Gənclik m., 3 otaqlı, 150 m², 11/17 mərtəbə",3,150,1500,https://bina.az/items/5543015
"Elan №5609628 - Bakı, Nərimanov r., 3 otaqlı, 150 m², 6/14 mərtəbə",3,150,1799,https://bina.az/items/5609628
"Elan №5767675 - Bakı, Nəsimi r., 1 otaqlı, 40 m², 2/4 mərtəbə",1,40,400,https://bina.az/items/5767675
"Elan №5756905 - Sumqayıt, Sumqayıt, 2 otaqlı, 60 m², 3/13 mərtəbə",2,60,450,https://bina.az/items/5756905
"Elan №5767476 - Bakı, İnşaatçılar m., 2 otaqlı, 60 m², 7/9 mərtəbə",2,60,660,https://bina.az/items/5767476
"Elan №5767671 - Bakı, Qara Qarayev m., 2 otaqlı, 40 m², 5/5 mərtəbə",2,40,500,https://bina.az/items/5767671
"Elan №5606032 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 56 m², 16/17 mərtəbə",2,56,730,https://bina.az/items/5606032
"Elan №5738138 - Bakı, Nizami m., 3 otaqlı, 110 m², 13/17 mərtəbə",3,110,1000,https://bina.az/items/5738138
"Elan №5704234 - Bakı, Gənclik m., 3 otaqlı, 130 m², 4/14 mərtəbə",3,130,1000,https://bina.az/items/5704234
"Elan №5767669 - Bakı, Memar Əcəmi m., 2 otaqlı, 70 m², 11/15 mərtəbə",2,70,699,https://bina.az/items/5767669
"Elan №5767667 - Bakı, Əhmədli m., 3 otaqlı, 65 m², 5/9 mərtəbə",3,65,500,https://bina.az/items/5767667
"Elan №5762806 - Xırdalan, Xırdalan, 2 otaqlı, 45 m², 5/5 mərtəbə",2,45,400,https://bina.az/items/5762806
"Elan №5766783 - Bakı, Qara Qarayev m., 2 otaqlı, 45 m², 5/5 mərtəbə",2,45,499,https://bina.az/items/5766783
"Elan №5725072 - Bakı, 28 May m., 2 otaqlı, 100 m², 13/15 mərtəbə",2,100,1250,https://bina.az/items/5725072
"Elan №5749562 - Bakı, Yeni Yasamal q., 3 otaqlı, 112 m², 7/10 mərtəbə",3,112,800,https://bina.az/items/5749562
"Elan №5767662 - Bakı, 28 May m., 2 otaqlı, 80 m², 7/16 mərtəbə",2,80,1000,https://bina.az/items/5767662
"Elan №5738081 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 70 m², 3/17 mərtəbə",2,70,800,https://bina.az/items/5738081
"Elan №5767661 - Bakı, 8 Noyabr m., 2 otaqlı, 70 m², 9/27 mərtəbə",2,70,1000,https://bina.az/items/5767661
"Elan №5761012 - Bakı, 8 Noyabr m., 2 otaqlı, 70 m², 18/20 mərtəbə",2,70,750,https://bina.az/items/5761012
"Elan №5767644 - Bakı, Bakıxanov q., 3 otaqlı, 61 m², 7/11 mərtəbə",3,61,600,https://bina.az/items/5767644
"Elan №5762924 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 115 m², 4/4 mərtəbə",3,115,1000,https://bina.az/items/5762924
"Elan №5767655 - Bakı, Nizami m., 3 otaqlı, 110 m², 13/17 mərtəbə",3,110,1000,https://bina.az/items/5767655
"Elan №5767653 - Bakı, Nərimanov r., 2 otaqlı, 92 m², 6/17 mərtəbə",2,92,1500,https://bina.az/items/5767653
"Elan №5767651 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 65 m², 5/5 mərtəbə",3,65,650,https://bina.az/items/5767651
"Elan №5767648 - Bakı, Nizami m., 2 otaqlı, 50 m², 2/4 mərtəbə",2,50,500,https://bina.az/items/5767648
"Elan №5760965 - Bakı, İnşaatçılar m., 3 otaqlı, 115 m², 14/16 mərtəbə",3,115,1000,https://bina.az/items/5760965
"Elan №5720159 - Bakı, Yeni Yasamal q., 2 otaqlı, 75 m², 4/12 mərtəbə",2,75,600,https://bina.az/items/5720159
"Elan №5767626 - Bakı, İçəri Şəhər m., 2 otaqlı, 70 m², 3/17 mərtəbə",2,70,1000,https://bina.az/items/5767626
"Elan №5765557 - Bakı, Nəsimi r., 3 otaqlı, 140 m², 6/19 mərtəbə",3,140,1100,https://bina.az/items/5765557
"Elan №5766483 - Bakı, Nizami m., 3 otaqlı, 140 m², 11/12 mərtəbə",3,140,1200,https://bina.az/items/5766483
"Elan №5754469 - Bakı, Sahil m., 2 otaqlı, 60 m², 2/2 mərtəbə",2,60,699,https://bina.az/items/5754469
"Elan №5744212 - Bakı, Həzi Aslanov m., 2 otaqlı, 60 m², 13/19 mərtəbə",2,60,700,https://bina.az/items/5744212
"Elan №5703540 - Bakı, 20 Yanvar m., 2 otaqlı, 50 m², 14/20 mərtəbə",2,50,620,https://bina.az/items/5703540
"Elan №5177811 - Bakı, Nərimanov r., 3 otaqlı, 137 m², 11/14 mərtəbə",3,137,1800,https://bina.az/items/5177811
"Elan №5767641 - Bakı, 28 May m., 2 otaqlı, 85 m², 7/17 mərtəbə",2,85,1100,https://bina.az/items/5767641
"Elan №5765538 - Bakı, Bayıl q., 4 otaqlı, 200 m², 5/5 mərtəbə",4,200,2000,https://bina.az/items/5765538
"Elan №5758447 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 110 m², 24/24 mərtəbə",2,110,1250,https://bina.az/items/5758447
"Elan №5763308 - Bakı, Nərimanov r., 2 otaqlı, 75 m², 9/17 mərtəbə",2,75,1000,https://bina.az/items/5763308
"Elan №5756815 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 135 m², 11/17 mərtəbə",3,135,1000,https://bina.az/items/5756815
"Elan №5767637 - Bakı, 28 May m., 2 otaqlı, 85 m², 7/17 mərtəbə",2,85,1000,https://bina.az/items/5767637
"Elan №5760860 - Bakı, Ağ şəhər q., 3 otaqlı, 121 m², 6/7 mərtəbə",3,121,2350,https://bina.az/items/5760860
"Elan №5606695 - Xırdalan, Xırdalan, 3 otaqlı, 68 m², 1/5 mərtəbə",3,68,450,https://bina.az/items/5606695
"Elan №5449591 - Bakı, Badamdar q., 2 otaqlı, 68 m², 8/16 mərtəbə",2,68,760,https://bina.az/items/5449591
"Elan №5767631 - Bakı, 28 May m., 3 otaqlı, 120 m², 5/16 mərtəbə",3,120,1200,https://bina.az/items/5767631
"Elan №5767155 - Bakı, Nərimanov r., 3 otaqlı, 72 m², 7/17 mərtəbə",3,72,1100,https://bina.az/items/5767155
"Elan №5726945 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 90 m², 10/21 mərtəbə",2,90,800,https://bina.az/items/5726945
"Elan №5078054 - Bakı, Sea Breeze q., 1 otaqlı, 46 m², 5/7 mərtəbə",1,46,900,https://bina.az/items/5078054
"Elan №5767622 - Bakı, Sahil m., 2 otaqlı, 73 m², 4/4 mərtəbə",2,73,800,https://bina.az/items/5767622
"Elan №5767619 - Bakı, Nəsimi r., 3 otaqlı, 92 m², 2/5 mərtəbə",3,92,1000,https://bina.az/items/5767619
"Elan №5718926 - Bakı, 20 Yanvar m., 2 otaqlı, 50 m², 3/16 mərtəbə",2,50,650,https://bina.az/items/5718926
"Elan №5767620 - Bakı, Azadlıq Prospekti m., 3 otaqlı, 105 m², 11/19 mərtəbə",3,105,1200,https://bina.az/items/5767620
"Elan №5767618 - Bakı, Azadlıq Prospekti m., 3 otaqlı, 105 m², 11/19 mərtəbə",3,105,1200,https://bina.az/items/5767618
"Elan №5734958 - Bakı, 28 May m., 3 otaqlı, 115 m², 11/18 mərtəbə",3,115,1200,https://bina.az/items/5734958
"Elan №5767616 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 50 m², 1/5 mərtəbə",2,50,549,https://bina.az/items/5767616
"Elan №5719565 - Bakı, Masazır q., 2 otaqlı, 65 m², 1/8 mərtəbə",2,65,300,https://bina.az/items/5719565
"Elan №5725885 - Bakı, 28 May m., 2 otaqlı, 73 m², 10/16 mərtəbə",2,73,1000,https://bina.az/items/5725885
"Elan №5756128 - Bakı, Elmlər Akademiyası m., 1 otaqlı, 35 m², 1/1 mərtəbə",1,35,450,https://bina.az/items/5756128
"Elan №5742336 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 120 m², 7/16 mərtəbə",3,120,1000,https://bina.az/items/5742336
"Elan №5736737 - Bakı, 28 May m., 2 otaqlı, 78 m², 6/18 mərtəbə",2,78,800,https://bina.az/items/5736737
"Elan №5753574 - Bakı, Nizami m., 2 otaqlı, 105 m², 11/18 mərtəbə",2,105,1250,https://bina.az/items/5753574
"Elan №5758457 - Bakı, Nərimanov r., 2 otaqlı, 78 m², 10/10 mərtəbə",2,78,1500,https://bina.az/items/5758457
"Elan №5767614 - Bakı, 28 May m., 3 otaqlı, 70 m², 5/5 mərtəbə",3,70,1000,https://bina.az/items/5767614
"Elan №5763225 - Bakı, Nərimanov r., 4 otaqlı, 140 m², 1/7 mərtəbə",4,140,2500,https://bina.az/items/5763225
"Elan №5767611 - Bakı, 20 Yanvar m., 2 otaqlı, 90 m², 3/14 mərtəbə",2,90,750,https://bina.az/items/5767611
"Elan №5730179 - Bakı, Memar Əcəmi m., 2 otaqlı, 40 m², 3/5 mərtəbə",2,40,450,https://bina.az/items/5730179
"Elan №5627717 - Bakı, Ağ şəhər q., 3 otaqlı, 101 m², 4/6 mərtəbə",3,101,2500,https://bina.az/items/5627717
"Elan №5767608 - Bakı, İçəri Şəhər m., 2 otaqlı, 70 m², 3/17 mərtəbə",2,70,800,https://bina.az/items/5767608
"Elan №5754312 - Bakı, İnşaatçılar m., 3 otaqlı, 115 m², 14/16 mərtəbə",3,115,1000,https://bina.az/items/5754312
"Elan №5767605 - Bakı, 20 Yanvar m., 4 otaqlı, 160 m², 13/18 mərtəbə",4,160,1000,https://bina.az/items/5767605
"Elan №5754770 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 75 m², 3/17 mərtəbə",2,75,800,https://bina.az/items/5754770
"Elan №5584746 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 85 m², 6/8 mərtəbə",2,85,1100,https://bina.az/items/5584746
"Elan №5686492 - Bakı, Nəsimi r., 4 otaqlı, 212 m², 8/18 mərtəbə",4,212,1500,https://bina.az/items/5686492
"Elan №5762164 - Bakı, 20 Yanvar m., 2 otaqlı, 100 m², 7/19 mərtəbə",2,100,700,https://bina.az/items/5762164
"Elan №5622800 - Bakı, 8 Noyabr m., 2 otaqlı, 70 m², 6/18 mərtəbə",2,70,1050,https://bina.az/items/5622800
"Elan №5745553 - Bakı, Səbail r., 3 otaqlı, 145 m², 14/18 mərtəbə",3,145,1500,https://bina.az/items/5745553
"Elan №5710933 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 70 m², 6/18 mərtəbə",2,70,1100,https://bina.az/items/5710933
"Elan №5766265 - Bakı, Nəsimi r., 2 otaqlı, 80 m², 8/12 mərtəbə",2,80,1000,https://bina.az/items/5766265
"Elan №5169653 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 125 m², 16/17 mərtəbə",3,125,1350,https://bina.az/items/5169653
"Elan №5748770 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 120 m², 5/18 mərtəbə",3,120,2000,https://bina.az/items/5748770
"Elan №5758536 - Bakı, İnşaatçılar m., 3 otaqlı, 136 m², 3/12 mərtəbə",3,136,1000,https://bina.az/items/5758536
"Elan №5258131 - Bakı, İnşaatçılar m., 3 otaqlı, 70 m², 3/5 mərtəbə",3,70,650,https://bina.az/items/5258131
"Elan №5565231 - Bakı, Koroğlu m., 4 otaqlı, 207 m², 7/10 mərtəbə",4,207,1121,https://bina.az/items/5565231
"Elan №5565252 - Bakı, Koroğlu m., 2 otaqlı, 111 m², 8/10 mərtəbə",2,111,850,https://bina.az/items/5565252
"Elan №5708468 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 68 m², 11/17 mərtəbə",2,68,1200,https://bina.az/items/5708468
"Elan №5767598 - Bakı, 8 Noyabr m., 3 otaqlı, 140 m², 14/18 mərtəbə",3,140,1000,https://bina.az/items/5767598
"Elan №5696718 - Bakı, Bakmil m., 3 otaqlı, 74 m², 7/71 mərtəbə",3,74,1290,https://bina.az/items/5696718
"Elan №5756052 - Bakı, Elmlər Akademiyası m., 1 otaqlı, 30 m², 3/5 mərtəbə",1,30,500,https://bina.az/items/5756052
"Elan №5756664 - Bakı, 28 May m., 2 otaqlı, 75 m², 4/5 mərtəbə",2,75,800,https://bina.az/items/5756664
"Elan №5767593 - Bakı, 28 May m., 2 otaqlı, 81 m², 7/17 mərtəbə",2,81,1000,https://bina.az/items/5767593
"Elan №5766583 - Bakı, Nəsimi r., 2 otaqlı, 73 m², 9/10 mərtəbə",2,73,1199,https://bina.az/items/5766583
"Elan №5736328 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 60 m², 5/17 mərtəbə",2,60,900,https://bina.az/items/5736328
"Elan №5763760 - Bakı, 20 Yanvar m., 3 otaqlı, 77 m², 5/17 mərtəbə",3,77,800,https://bina.az/items/5763760
"Elan №5676190 - Bakı, 8 Noyabr m., 2 otaqlı, 105 m², 24/27 mərtəbə",2,105,1300,https://bina.az/items/5676190
"Elan №5734162 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 75 m², 7/20 mərtəbə",2,75,1700,https://bina.az/items/5734162
"Elan №5688774 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 65 m², 14/21 mərtəbə",2,65,850,https://bina.az/items/5688774
"Elan №5635872 - Bakı, Ağ şəhər q., 3 otaqlı, 140 m², 4/7 mərtəbə",3,140,2500,https://bina.az/items/5635872
"Elan №5685445 - Bakı, 28 May m., 3 otaqlı, 125 m², 10/18 mərtəbə",3,125,1300,https://bina.az/items/5685445
"Elan №5685470 - Bakı, 28 May m., 4 otaqlı, 135 m², 12/18 mərtəbə",4,135,1500,https://bina.az/items/5685470
"Elan №5686509 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 100 m², 11/18 mərtəbə",2,100,1200,https://bina.az/items/5686509
"Elan №5730232 - Bakı, 20 Yanvar m., 3 otaqlı, 80 m², 8/18 mərtəbə",3,80,1200,https://bina.az/items/5730232
"Elan №5764404 - Bakı, Xətai r., 2 otaqlı, 65 m², 6/20 mərtəbə",2,65,900,https://bina.az/items/5764404
"Elan №5751890 - Bakı, Ağ şəhər q., 3 otaqlı, 125 m², 6/7 mərtəbə",3,125,2350,https://bina.az/items/5751890
"Elan №5767591 - Bakı, Memar Əcəmi m., 2 otaqlı, 60 m², 5/5 mərtəbə",2,60,499,https://bina.az/items/5767591
"Elan №5651260 - Bakı, Nizami m., 3 otaqlı, 100 m², 7/16 mərtəbə",3,100,900,https://bina.az/items/5651260
"Elan №5750533 - Bakı, 8 Noyabr m., 2 otaqlı, 56 m², 10/10 mərtəbə",2,56,1000,https://bina.az/items/5750533
"Elan №5721111 - Bakı, 8 Noyabr m., 3 otaqlı, 148 m², 17/27 mərtəbə",3,148,2000,https://bina.az/items/5721111
"Elan №5669276 - Bakı, 28 May m., 3 otaqlı, 90 m², 16/17 mərtəbə",3,90,1400,https://bina.az/items/5669276
"Elan №5619024 - Bakı, 28 May m., 3 otaqlı, 125 m², 9/17 mərtəbə",3,125,1550,https://bina.az/items/5619024
"Elan №5677470 - Bakı, Nəsimi r., 2 otaqlı, 118 m², 8/23 mərtəbə",2,118,3690,https://bina.az/items/5677470
"Elan №5127093 - Bakı, 28 May m., 2 otaqlı, 66 m², 8/11 mərtəbə",2,66,1221,https://bina.az/items/5127093
"Elan №5677643 - Bakı, Nəsimi r., 3 otaqlı, 186 m², 13/23 mərtəbə",3,186,6138,https://bina.az/items/5677643
"Elan №5754819 - Bakı, Həzi Aslanov m., 2 otaqlı, 60 m², 12/13 mərtəbə",2,60,650,https://bina.az/items/5754819
"Elan №5767589 - Bakı, 20 Yanvar m., 4 otaqlı, 160 m², 13/18 mərtəbə",4,160,1400,https://bina.az/items/5767589
"Elan №5767588 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 67 m², 2/9 mərtəbə",2,67,1000,https://bina.az/items/5767588
"Elan №5216838 - Bakı, Səbail r., 8 otaqlı, 362 m², 2/4 mərtəbə",8,362,5000,https://bina.az/items/5216838
"Elan №5762570 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 130 m², 8/21 mərtəbə",3,130,2100,https://bina.az/items/5762570
"Elan №5767584 - Bakı, Neftçilər m., 2 otaqlı, 40 m², 5/5 mərtəbə",2,40,450,https://bina.az/items/5767584
"Elan №5694427 - Bakı, Qara Qarayev m., 2 otaqlı, 50 m², 3/9 mərtəbə",2,50,650,https://bina.az/items/5694427
"Elan №5767580 - Bakı, Masazır q., 3 otaqlı, 60 m², 5/7 mərtəbə",3,60,420,https://bina.az/items/5767580
"Elan №5755834 - Bakı, Bayıl q., 2 otaqlı, 80 m², 4/18 mərtəbə",2,80,1300,https://bina.az/items/5755834
"Elan №5767578 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 53 m², 3/3 mərtəbə",2,53,500,https://bina.az/items/5767578
"Elan №5749251 - Sumqayıt, Sumqayıt, 2 otaqlı, 92 m², 7/14 mərtəbə",2,92,500,https://bina.az/items/5749251
"Elan №5726933 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 200 m², 9/16 mərtəbə",3,200,1600,https://bina.az/items/5726933
"Elan №5765608 - Bakı, Xətai r., 3 otaqlı, 85 m², 12/21 mərtəbə",3,85,800,https://bina.az/items/5765608
"Elan №5745276 - Bakı, Nəsimi r., 3 otaqlı, 100 m², 10/17 mərtəbə",3,100,1000,https://bina.az/items/5745276
"Elan №5767573 - Bakı, Qara Qarayev m., 4 otaqlı, 136 m², 2/13 mərtəbə",4,136,900,https://bina.az/items/5767573
"Elan №5767574 - Bakı, Əhmədli m., 3 otaqlı, 94 m², 10/17 mərtəbə",3,94,650,https://bina.az/items/5767574
"Elan №5760302 - Bakı, Qara Qarayev m., 2 otaqlı, 74 m², 14/18 mərtəbə",2,74,750,https://bina.az/items/5760302
"Elan №5767023 - Bakı, Neftçilər m., 2 otaqlı, 102 m², 16/16 mərtəbə",2,102,800,https://bina.az/items/5767023
"Elan №5767006 - Bakı, Neftçilər m., 3 otaqlı, 70 m², 5/5 mərtəbə",3,70,700,https://bina.az/items/5767006
"Elan №5678043 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 45 m², 9/10 mərtəbə",2,45,600,https://bina.az/items/5678043
